A2M	HALLMARK_IL6_JAK_STAT3_SIGNALING, HALLMARK_COAGULATION
CTNND1	HALLMARK_APICAL_JUNCTION
CTNS	HALLMARK_HEME_METABOLISM
CTPS1	HALLMARK_E2F_TARGETS, HALLMARK_MYC_TARGETS_V1, HALLMARK_PEROXISOME
CTSB	HALLMARK_COMPLEMENT, HALLMARK_HEME_METABOLISM, HALLMARK_COAGULATION
CTSC	HALLMARK_PROTEIN_SECRETION, HALLMARK_COMPLEMENT, HALLMARK_MTORC1_SIGNALING
CTSD	HALLMARK_COMPLEMENT, HALLMARK_P53_PATHWAY
CTSE	HALLMARK_HEME_METABOLISM, HALLMARK_COAGULATION
CTSF	HALLMARK_P53_PATHWAY
CTSH	HALLMARK_COMPLEMENT, HALLMARK_COAGULATION
CTSK	HALLMARK_COAGULATION
CTSL	HALLMARK_COMPLEMENT
CTSO	HALLMARK_COMPLEMENT, HALLMARK_COAGULATION
CTSS	HALLMARK_COMPLEMENT, HALLMARK_ALLOGRAFT_REJECTION, HALLMARK_KRAS_SIGNALING_UP
CTSV	HALLMARK_COMPLEMENT, HALLMARK_UV_RESPONSE_UP, HALLMARK_COAGULATION
CTSZ	HALLMARK_IL2_STAT5_SIGNALING
CTTN	HALLMARK_MITOTIC_SPINDLE
CUL1	HALLMARK_WNT_BETA_CATENIN_SIGNALING, HALLMARK_G2M_CHECKPOINT, HALLMARK_NOTCH_SIGNALING, HALLMARK_MYC_TARGETS_V1
CUL3	HALLMARK_G2M_CHECKPOINT
CUL4A	HALLMARK_G2M_CHECKPOINT
CUL5	HALLMARK_G2M_CHECKPOINT
CX3CL1	HALLMARK_APICAL_JUNCTION, HALLMARK_APICAL_SURFACE, HALLMARK_INFLAMMATORY_RESPONSE
CXCL1	HALLMARK_TNFA_SIGNALING_VIA_NFKB, HALLMARK_IL6_JAK_STAT3_SIGNALING, HALLMARK_COMPLEMENT, HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
CXCL10	HALLMARK_TNFA_SIGNALING_VIA_NFKB, HALLMARK_IL6_JAK_STAT3_SIGNALING, HALLMARK_INTERFERON_ALPHA_RESPONSE, HALLMARK_INTERFERON_GAMMA_RESPONSE, HALLMARK_INFLAMMATORY_RESPONSE, HALLMARK_IL2_STAT5_SIGNALING, HALLMARK_KRAS_SIGNALING_UP
CXCL11	HALLMARK_TNFA_SIGNALING_VIA_NFKB, HALLMARK_IL6_JAK_STAT3_SIGNALING, HALLMARK_INTERFERON_ALPHA_RESPONSE, HALLMARK_INTERFERON_GAMMA_RESPONSE, HALLMARK_INFLAMMATORY_RESPONSE
CXCL12	HALLMARK_ESTROGEN_RESPONSE_EARLY, HALLMARK_ESTROGEN_RESPONSE_LATE, HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
CXCL13	HALLMARK_IL6_JAK_STAT3_SIGNALING, HALLMARK_ALLOGRAFT_REJECTION
CXCL14	HALLMARK_ESTROGEN_RESPONSE_LATE
CXCL16	HALLMARK_CHOLESTEROL_HOMEOSTASIS
CXCL2	HALLMARK_TNFA_SIGNALING_VIA_NFKB, HALLMARK_UV_RESPONSE_UP
CXCL3	HALLMARK_TNFA_SIGNALING_VIA_NFKB, HALLMARK_IL6_JAK_STAT3_SIGNALING
CXCL6	HALLMARK_TNFA_SIGNALING_VIA_NFKB, HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION, HALLMARK_INFLAMMATORY_RESPONSE, HALLMARK_ANGIOGENESIS
CXCL8	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION, HALLMARK_INFLAMMATORY_RESPONSE
CXCL9	HALLMARK_IL6_JAK_STAT3_SIGNALING, HALLMARK_INTERFERON_GAMMA_RESPONSE, HALLMARK_INFLAMMATORY_RESPONSE, HALLMARK_ALLOGRAFT_REJECTION
CXCR3	HALLMARK_ALLOGRAFT_REJECTION
CXCR4	HALLMARK_HYPOXIA, HALLMARK_PI3K_AKT_MTOR_SIGNALING, HALLMARK_MTORC1_SIGNALING, HALLMARK_GLYCOLYSIS, HALLMARK_KRAS_SIGNALING_UP
CXCR6	HALLMARK_INFLAMMATORY_RESPONSE
CXXC1	HALLMARK_UNFOLDED_PROTEIN_RESPONSE
CYB5A	HALLMARK_XENOBIOTIC_METABOLISM, HALLMARK_OXIDATIVE_PHOSPHORYLATION, HALLMARK_GLYCOLYSIS
CYB5B	HALLMARK_MTORC1_SIGNALING, HALLMARK_UV_RESPONSE_UP
CYB5R1	HALLMARK_UV_RESPONSE_UP
CYB5R3	HALLMARK_OXIDATIVE_PHOSPHORYLATION
CYBB	HALLMARK_INFLAMMATORY_RESPONSE
CYC1	HALLMARK_ADIPOGENESIS, HALLMARK_MYC_TARGETS_V1, HALLMARK_OXIDATIVE_PHOSPHORYLATION
CYCS	HALLMARK_OXIDATIVE_PHOSPHORYLATION
CYFIP1	HALLMARK_IL2_STAT5_SIGNALING
CYFIP2	HALLMARK_XENOBIOTIC_METABOLISM, HALLMARK_P53_PATHWAY
CYLD	HALLMARK_APOPTOSIS
CYP11B2	HALLMARK_KRAS_SIGNALING_DN
CYP17A1	HALLMARK_XENOBIOTIC_METABOLISM
CYP1A1	HALLMARK_XENOBIOTIC_METABOLISM, HALLMARK_FATTY_ACID_METABOLISM, HALLMARK_UV_RESPONSE_UP
CYP1A2	HALLMARK_XENOBIOTIC_METABOLISM
CYP26A1	HALLMARK_XENOBIOTIC_METABOLISM
CYP26B1	HALLMARK_ESTROGEN_RESPONSE_EARLY, HALLMARK_ESTROGEN_RESPONSE_LATE
CYP27A1	HALLMARK_XENOBIOTIC_METABOLISM, HALLMARK_BILE_ACID_METABOLISM
CYP2C18	HALLMARK_XENOBIOTIC_METABOLISM
CYP2E1	HALLMARK_XENOBIOTIC_METABOLISM
CYP2J2	HALLMARK_XENOBIOTIC_METABOLISM
CYP2S1	HALLMARK_XENOBIOTIC_METABOLISM
CYP39A1	HALLMARK_BILE_ACID_METABOLISM, HALLMARK_KRAS_SIGNALING_DN
CYP46A1	HALLMARK_BILE_ACID_METABOLISM
CYP4A11	HALLMARK_FATTY_ACID_METABOLISM
CYP4A22	HALLMARK_FATTY_ACID_METABOLISM
CYP4B1	HALLMARK_ADIPOGENESIS
CYP4F11	HALLMARK_ESTROGEN_RESPONSE_LATE
CYP4F2	HALLMARK_XENOBIOTIC_METABOLISM
CYP51A1	HALLMARK_CHOLESTEROL_HOMEOSTASIS, HALLMARK_MTORC1_SIGNALING
CYP7A1	HALLMARK_BILE_ACID_METABOLISM
CYP7B1	HALLMARK_BILE_ACID_METABOLISM
CYP8B1	HALLMARK_BILE_ACID_METABOLISM
CYTH2	HALLMARK_MITOTIC_SPINDLE
D2HGDH	HALLMARK_FATTY_ACID_METABOLISM
DAAM1	HALLMARK_HEME_METABOLISM
DAB2	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION, HALLMARK_UV_RESPONSE_DN
DAD1	HALLMARK_DNA_REPAIR
DAP	HALLMARK_APOPTOSIS
DAP3	HALLMARK_APOPTOSIS
DAPK2	HALLMARK_MYOGENESIS
DAPP1	HALLMARK_PI3K_AKT_MTOR_SIGNALING, HALLMARK_MTORC1_SIGNALING
DARS1	HALLMARK_ALLOGRAFT_REJECTION
DBF4	HALLMARK_G2M_CHECKPOINT, HALLMARK_SPERMATOGENESIS
DBI	HALLMARK_ANDROGEN_RESPONSE
DBP	HALLMARK_UV_RESPONSE_DN
DBT	HALLMARK_ADIPOGENESIS
DCAF10	HALLMARK_HEME_METABOLISM
DCAF11	HALLMARK_HEME_METABOLISM
DCBLD2	HALLMARK_APICAL_SURFACE, HALLMARK_INFLAMMATORY_RESPONSE, HALLMARK_KRAS_SIGNALING_UP
DCC	HALLMARK_SPERMATOGENESIS, HALLMARK_KRAS_SIGNALING_DN
DCK	HALLMARK_E2F_TARGETS
DCLRE1B	HALLMARK_E2F_TARGETS
DCN	HALLMARK_HYPOXIA, HALLMARK_APOPTOSIS, HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION, HALLMARK_GLYCOLYSIS
DCP1A	HALLMARK_UNFOLDED_PROTEIN_RESPONSE
DCP2	HALLMARK_UNFOLDED_PROTEIN_RESPONSE
DCPS	HALLMARK_IL2_STAT5_SIGNALING
DCT	HALLMARK_COAGULATION
DCTN1	HALLMARK_UNFOLDED_PROTEIN_RESPONSE
DCTN4	HALLMARK_DNA_REPAIR
DCTPP1	HALLMARK_E2F_TARGETS, HALLMARK_MYC_TARGETS_V2
DCUN1D1	HALLMARK_HEME_METABOLISM
DCX	HALLMARK_PANCREAS_BETA_CELLS
DCXR	HALLMARK_ESTROGEN_RESPONSE_LATE, HALLMARK_XENOBIOTIC_METABOLISM, HALLMARK_P53_PATHWAY
DDAH1	HALLMARK_UV_RESPONSE_DN
DDAH2	HALLMARK_XENOBIOTIC_METABOLISM
DDB1	HALLMARK_DNA_REPAIR
DDB2	HALLMARK_DNA_REPAIR, HALLMARK_P53_PATHWAY
DDC	HALLMARK_XENOBIOTIC_METABOLISM
DDIT3	HALLMARK_HYPOXIA, HALLMARK_APOPTOSIS, HALLMARK_PI3K_AKT_MTOR_SIGNALING, HALLMARK_MTORC1_SIGNALING, HALLMARK_P53_PATHWAY
DDIT4	HALLMARK_HYPOXIA, HALLMARK_UNFOLDED_PROTEIN_RESPONSE, HALLMARK_MTORC1_SIGNALING, HALLMARK_GLYCOLYSIS, HALLMARK_P53_PATHWAY
DDT	HALLMARK_ADIPOGENESIS, HALLMARK_XENOBIOTIC_METABOLISM
DDX10	HALLMARK_UNFOLDED_PROTEIN_RESPONSE
DDX18	HALLMARK_MYC_TARGETS_V1, HALLMARK_MYC_TARGETS_V2
DDX21	HALLMARK_MYC_TARGETS_V1, HALLMARK_UV_RESPONSE_UP
DDX25	HALLMARK_SPERMATOGENESIS
DDX39A	HALLMARK_G2M_CHECKPOINT, HALLMARK_MTORC1_SIGNALING, HALLMARK_E2F_TARGETS
DDX4	HALLMARK_SPERMATOGENESIS
DDX58	HALLMARK_TNFA_SIGNALING_VIA_NFKB, HALLMARK_INTERFERON_GAMMA_RESPONSE
DDX60	HALLMARK_INTERFERON_ALPHA_RESPONSE, HALLMARK_INTERFERON_GAMMA_RESPONSE
DECR1	HALLMARK_ADIPOGENESIS, HALLMARK_FATTY_ACID_METABOLISM, HALLMARK_OXIDATIVE_PHOSPHORYLATION
DEF6	HALLMARK_P53_PATHWAY
DEGS1	HALLMARK_ALLOGRAFT_REJECTION
DEK	HALLMARK_E2F_TARGETS, HALLMARK_MYC_TARGETS_V1
DENND2B	HALLMARK_MYOGENESIS
DENND5A	HALLMARK_TNFA_SIGNALING_VIA_NFKB, HALLMARK_IL2_STAT5_SIGNALING
DEPDC1	HALLMARK_E2F_TARGETS, HALLMARK_GLYCOLYSIS
DEPTOR	HALLMARK_ESTROGEN_RESPONSE_EARLY
DES	HALLMARK_MYOGENESIS
DFFA	HALLMARK_APOPTOSIS
DGAT1	HALLMARK_ADIPOGENESIS, HALLMARK_UV_RESPONSE_UP
DGCR8	HALLMARK_DNA_REPAIR
DGKA	HALLMARK_P53_PATHWAY
DGKG	HALLMARK_COMPLEMENT
DGKH	HALLMARK_COMPLEMENT
DGUOK	HALLMARK_DNA_REPAIR
DHCR24	HALLMARK_ANDROGEN_RESPONSE, HALLMARK_MTORC1_SIGNALING, HALLMARK_FATTY_ACID_METABOLISM, HALLMARK_BILE_ACID_METABOLISM, HALLMARK_PEROXISOME
DHCR7	HALLMARK_CHOLESTEROL_HOMEOSTASIS, HALLMARK_ADIPOGENESIS, HALLMARK_ESTROGEN_RESPONSE_EARLY, HALLMARK_ESTROGEN_RESPONSE_LATE, HALLMARK_MTORC1_SIGNALING
DHFR	HALLMARK_MTORC1_SIGNALING
DHPS	HALLMARK_XENOBIOTIC_METABOLISM
DHRS1	HALLMARK_XENOBIOTIC_METABOLISM
DHRS2	HALLMARK_ESTROGEN_RESPONSE_EARLY, HALLMARK_ESTROGEN_RESPONSE_LATE
DHRS3	HALLMARK_ESTROGEN_RESPONSE_EARLY, HALLMARK_IL2_STAT5_SIGNALING, HALLMARK_PEROXISOME
DHRS7	HALLMARK_ADIPOGENESIS, HALLMARK_XENOBIOTIC_METABOLISM
DHRS7B	HALLMARK_ADIPOGENESIS
DHX15	HALLMARK_MYC_TARGETS_V1
DHX16	HALLMARK_APICAL_JUNCTION
DHX58	HALLMARK_INTERFERON_ALPHA_RESPONSE, HALLMARK_INTERFERON_GAMMA_RESPONSE
DIABLO	HALLMARK_APOPTOSIS
DIAPH3	HALLMARK_E2F_TARGETS
DIO1	HALLMARK_BILE_ACID_METABOLISM, HALLMARK_PEROXISOME
DIO2	HALLMARK_BILE_ACID_METABOLISM
DKC1	HALLMARK_G2M_CHECKPOINT, HALLMARK_UNFOLDED_PROTEIN_RESPONSE
DKK1	HALLMARK_WNT_BETA_CATENIN_SIGNALING, HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
DKK4	HALLMARK_WNT_BETA_CATENIN_SIGNALING
DLAT	HALLMARK_ADIPOGENESIS, HALLMARK_OXIDATIVE_PHOSPHORYLATION
DLC1	HALLMARK_ESTROGEN_RESPONSE_EARLY, HALLMARK_UV_RESPONSE_DN
DLD	HALLMARK_ADIPOGENESIS, HALLMARK_FATTY_ACID_METABOLISM, HALLMARK_OXIDATIVE_PHOSPHORYLATION, HALLMARK_GLYCOLYSIS
DLG1	HALLMARK_MITOTIC_SPINDLE, HALLMARK_APICAL_JUNCTION, HALLMARK_UV_RESPONSE_DN
DLG4	HALLMARK_UV_RESPONSE_UP, HALLMARK_PEROXISOME
DLG5	HALLMARK_ESTROGEN_RESPONSE_LATE
DLGAP5	HALLMARK_MITOTIC_SPINDLE, HALLMARK_E2F_TARGETS
DLK2	HALLMARK_KRAS_SIGNALING_DN
DLL1	HALLMARK_WNT_BETA_CATENIN_SIGNALING, HALLMARK_NOTCH_SIGNALING
DLST	HALLMARK_FATTY_ACID_METABOLISM, HALLMARK_OXIDATIVE_PHOSPHORYLATION
DMAC2L	HALLMARK_UV_RESPONSE_DN
DMC1	HALLMARK_SPERMATOGENESIS
DMD	HALLMARK_G2M_CHECKPOINT, HALLMARK_MYOGENESIS
DMP1	HALLMARK_APICAL_JUNCTION
DMPK	HALLMARK_MYOGENESIS
DMRT1	HALLMARK_SPERMATOGENESIS
DMTN	HALLMARK_HEME_METABOLISM
DNAJA1	HALLMARK_APOPTOSIS, HALLMARK_UV_RESPONSE_UP
DNAJA4	HALLMARK_UNFOLDED_PROTEIN_RESPONSE
DNAJB1	HALLMARK_UV_RESPONSE_UP
DNAJB4	HALLMARK_TNFA_SIGNALING_VIA_NFKB
DNAJB8	HALLMARK_SPERMATOGENESIS
DNAJB9	HALLMARK_ADIPOGENESIS, HALLMARK_ANDROGEN_RESPONSE, HALLMARK_UNFOLDED_PROTEIN_RESPONSE
DNAJC1	HALLMARK_ESTROGEN_RESPONSE_LATE
DNAJC12	HALLMARK_ESTROGEN_RESPONSE_LATE
DNAJC15	HALLMARK_ADIPOGENESIS
DNAJC3	HALLMARK_APOPTOSIS, HALLMARK_UNFOLDED_PROTEIN_RESPONSE
DNM1L	HALLMARK_APOPTOSIS, HALLMARK_PROTEIN_SECRETION
DNMBP	HALLMARK_KRAS_SIGNALING_UP
DNMT1	HALLMARK_E2F_TARGETS
DNTT	HALLMARK_IL6_JAK_STAT3_SIGNALING
DNTTIP2	HALLMARK_P53_PATHWAY
DOCK10	HALLMARK_COMPLEMENT
DOCK2	HALLMARK_MITOTIC_SPINDLE, HALLMARK_KRAS_SIGNALING_UP
DOCK4	HALLMARK_MITOTIC_SPINDLE, HALLMARK_COMPLEMENT
DOCK9	HALLMARK_COMPLEMENT
DONSON	HALLMARK_E2F_TARGETS
DOP1A	HALLMARK_PROTEIN_SECRETION
DPEP3	HALLMARK_SPERMATOGENESIS
DPP4	HALLMARK_COMPLEMENT, HALLMARK_COAGULATION, HALLMARK_PANCREAS_BETA_CELLS
DPYD	HALLMARK_APOPTOSIS
DPYSL2	HALLMARK_HEDGEHOG_SIGNALING
DPYSL3	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
DPYSL4	HALLMARK_HYPOXIA, HALLMARK_GLYCOLYSIS
DR1	HALLMARK_G2M_CHECKPOINT
DRAM1	HALLMARK_TNFA_SIGNALING_VIA_NFKB, HALLMARK_P53_PATHWAY
DRAM2	HALLMARK_ADIPOGENESIS
DRC1	HALLMARK_IL2_STAT5_SIGNALING
DSC1	HALLMARK_APICAL_JUNCTION
DSC2	HALLMARK_GLYCOLYSIS
DSC3	HALLMARK_APICAL_JUNCTION
DSCC1	HALLMARK_E2F_TARGETS
DST	HALLMARK_MITOTIC_SPINDLE, HALLMARK_PROTEIN_SECRETION, HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
DTNA	HALLMARK_HYPOXIA, HALLMARK_MYOGENESIS
DTNB	HALLMARK_KRAS_SIGNALING_DN
DTX1	HALLMARK_NOTCH_SIGNALING
DTX2	HALLMARK_NOTCH_SIGNALING
DTX4	HALLMARK_NOTCH_SIGNALING
DTYMK	HALLMARK_G2M_CHECKPOINT
DUSP1	HALLMARK_TNFA_SIGNALING_VIA_NFKB, HALLMARK_HYPOXIA, HALLMARK_UV_RESPONSE_DN
DUSP14	HALLMARK_COAGULATION
DUSP2	HALLMARK_TNFA_SIGNALING_VIA_NFKB, HALLMARK_ESTROGEN_RESPONSE_LATE, HALLMARK_MYC_TARGETS_V2
DUSP3	HALLMARK_PI3K_AKT_MTOR_SIGNALING
DUSP4	HALLMARK_TNFA_SIGNALING_VIA_NFKB
DUSP5	HALLMARK_TNFA_SIGNALING_VIA_NFKB, HALLMARK_COMPLEMENT
DUSP6	HALLMARK_COMPLEMENT, HALLMARK_COAGULATION, HALLMARK_KRAS_SIGNALING_UP
DUT	HALLMARK_DNA_REPAIR, HALLMARK_E2F_TARGETS, HALLMARK_MYC_TARGETS_V1
DVL2	HALLMARK_WNT_BETA_CATENIN_SIGNALING
DYNC1H1	HALLMARK_MITOTIC_SPINDLE
DYNLL2	HALLMARK_MITOTIC_SPINDLE
DYNLT3	HALLMARK_ESTROGEN_RESPONSE_EARLY, HALLMARK_ESTROGEN_RESPONSE_LATE
DYRK1A	HALLMARK_UV_RESPONSE_DN
DYRK2	HALLMARK_COMPLEMENT
DYRK3	HALLMARK_ALLOGRAFT_REJECTION
E2F1	HALLMARK_G2M_CHECKPOINT, HALLMARK_PI3K_AKT_MTOR_SIGNALING
E2F2	HALLMARK_G2M_CHECKPOINT, HALLMARK_HEME_METABOLISM
E2F3	HALLMARK_G2M_CHECKPOINT
E2F4	HALLMARK_G2M_CHECKPOINT
E2F5	HALLMARK_UV_RESPONSE_UP
E2F8	HALLMARK_E2F_TARGETS
EBI3	HALLMARK_IL6_JAK_STAT3_SIGNALING, HALLMARK_INFLAMMATORY_RESPONSE
EBP	HALLMARK_CHOLESTEROL_HOMEOSTASIS, HALLMARK_APOPTOSIS, HALLMARK_MTORC1_SIGNALING
ECD	HALLMARK_GLYCOLYSIS
ECH1	HALLMARK_CHOLESTEROL_HOMEOSTASIS, HALLMARK_ADIPOGENESIS, HALLMARK_XENOBIOTIC_METABOLISM, HALLMARK_FATTY_ACID_METABOLISM, HALLMARK_OXIDATIVE_PHOSPHORYLATION, HALLMARK_PEROXISOME
ECHS1	HALLMARK_ADIPOGENESIS, HALLMARK_FATTY_ACID_METABOLISM, HALLMARK_OXIDATIVE_PHOSPHORYLATION
ECI1	HALLMARK_FATTY_ACID_METABOLISM, HALLMARK_OXIDATIVE_PHOSPHORYLATION
ECI2	HALLMARK_FATTY_ACID_METABOLISM, HALLMARK_PEROXISOME
ECM1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION, HALLMARK_IL2_STAT5_SIGNALING
ECM2	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
ECSIT	HALLMARK_PI3K_AKT_MTOR_SIGNALING
ECT2	HALLMARK_MITOTIC_SPINDLE
EDAR	HALLMARK_KRAS_SIGNALING_DN
EDC4	HALLMARK_UNFOLDED_PROTEIN_RESPONSE
EDEM1	HALLMARK_UNFOLDED_PROTEIN_RESPONSE, HALLMARK_MTORC1_SIGNALING
EDF1	HALLMARK_DNA_REPAIR
EDIL3	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
EDN1	HALLMARK_TNFA_SIGNALING_VIA_NFKB, HALLMARK_INFLAMMATORY_RESPONSE, HALLMARK_KRAS_SIGNALING_DN
EDN2	HALLMARK_HYPOXIA, HALLMARK_KRAS_SIGNALING_DN
EED	HALLMARK_E2F_TARGETS
EEF1AKMT1	HALLMARK_IL2_STAT5_SIGNALING
EEF1B2	HALLMARK_MYC_TARGETS_V1
EEF1E1	HALLMARK_MTORC1_SIGNALING
EEF2	HALLMARK_UNFOLDED_PROTEIN_RESPONSE
EFEMP1	HALLMARK_UV_RESPONSE_DN
EFEMP2	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
EFHC1	HALLMARK_BILE_ACID_METABOLISM
EFHD1	HALLMARK_KRAS_SIGNALING_DN
EFNA1	HALLMARK_TNFA_SIGNALING_VIA_NFKB, HALLMARK_HYPOXIA
EFNA3	HALLMARK_HYPOXIA, HALLMARK_GLYCOLYSIS
EFNA5	HALLMARK_G2M_CHECKPOINT, HALLMARK_APICAL_SURFACE
EFS	HALLMARK_MYOGENESIS
EGF	HALLMARK_G2M_CHECKPOINT, HALLMARK_KRAS_SIGNALING_DN
EGFR	HALLMARK_HYPOXIA, HALLMARK_PROTEIN_SECRETION, HALLMARK_APICAL_JUNCTION, HALLMARK_PI3K_AKT_MTOR_SIGNALING, HALLMARK_GLYCOLYSIS, HALLMARK_ALLOGRAFT_REJECTION
EGLN2	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY
EGLN3	HALLMARK_MTORC1_SIGNALING, HALLMARK_GLYCOLYSIS
EGR1	HALLMARK_TNFA_SIGNALING_VIA_NFKB
EGR2	HALLMARK_TNFA_SIGNALING_VIA_NFKB
EGR3	HALLMARK_TNFA_SIGNALING_VIA_NFKB, HALLMARK_APOPTOSIS, HALLMARK_ESTROGEN_RESPONSE_EARLY, HALLMARK_ESTROGEN_RESPONSE_LATE
EHD1	HALLMARK_TNFA_SIGNALING_VIA_NFKB, HALLMARK_COMPLEMENT
EHHADH	HALLMARK_FATTY_ACID_METABOLISM, HALLMARK_PEROXISOME
EI24	HALLMARK_P53_PATHWAY
EIF1	HALLMARK_TNFA_SIGNALING_VIA_NFKB
EIF1AX	HALLMARK_MYC_TARGETS_V1
EIF1B	HALLMARK_DNA_REPAIR
EIF2AK1	HALLMARK_HEME_METABOLISM
EIF2AK2	HALLMARK_INTERFERON_ALPHA_RESPONSE, HALLMARK_INTERFERON_GAMMA_RESPONSE, HALLMARK_INFLAMMATORY_RESPONSE
EIF2AK3	HALLMARK_UNFOLDED_PROTEIN_RESPONSE
EIF2S1	HALLMARK_UNFOLDED_PROTEIN_RESPONSE, HALLMARK_E2F_TARGETS, HALLMARK_MYC_TARGETS_V1
EIF2S2	HALLMARK_MTORC1_SIGNALING, HALLMARK_MYC_TARGETS_V1
EIF2S3	HALLMARK_UV_RESPONSE_UP
EIF3A	HALLMARK_ALLOGRAFT_REJECTION
EIF3B	HALLMARK_MYC_TARGETS_V1
EIF3D	HALLMARK_MYC_TARGETS_V1, HALLMARK_ALLOGRAFT_REJECTION
EIF3J	HALLMARK_MYC_TARGETS_V1, HALLMARK_ALLOGRAFT_REJECTION
EIF4A1	HALLMARK_UNFOLDED_PROTEIN_RESPONSE, HALLMARK_MYC_TARGETS_V1
EIF4A2	HALLMARK_MYOGENESIS, HALLMARK_UNFOLDED_PROTEIN_RESPONSE
EIF4A3	HALLMARK_UNFOLDED_PROTEIN_RESPONSE
EIF4E	HALLMARK_UNFOLDED_PROTEIN_RESPONSE, HALLMARK_PI3K_AKT_MTOR_SIGNALING, HALLMARK_MYC_TARGETS_V1
EIF4E3	HALLMARK_INTERFERON_GAMMA_RESPONSE
EIF4EBP1	HALLMARK_UNFOLDED_PROTEIN_RESPONSE
EIF4G1	HALLMARK_UNFOLDED_PROTEIN_RESPONSE
EIF4G2	HALLMARK_MYC_TARGETS_V1
EIF4G3	HALLMARK_ALLOGRAFT_REJECTION
EIF4H	HALLMARK_MYC_TARGETS_V1
EIF5	HALLMARK_UV_RESPONSE_UP
EIF5A	HALLMARK_ALLOGRAFT_REJECTION
ELANE	HALLMARK_ALLOGRAFT_REJECTION
ELF1	HALLMARK_ESTROGEN_RESPONSE_EARLY, HALLMARK_INTERFERON_ALPHA_RESPONSE
ELF3	HALLMARK_ESTROGEN_RESPONSE_EARLY, HALLMARK_GLYCOLYSIS
ELF4	HALLMARK_ALLOGRAFT_REJECTION
ELK4	HALLMARK_ANDROGEN_RESPONSE
ELL	HALLMARK_DNA_REPAIR
ELL2	HALLMARK_ANDROGEN_RESPONSE, HALLMARK_HEME_METABOLISM
ELMOD3	HALLMARK_ADIPOGENESIS
ELN	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION
ELOA	HALLMARK_DNA_REPAIR
ELOVL2	HALLMARK_ESTROGEN_RESPONSE_EARLY
ELOVL3	HALLMARK_SPERMATOGENESIS
ELOVL5	HALLMARK_ESTROGEN_RESPONSE_EARLY, HALLMARK_ESTROGEN_RESPONSE_LATE, HALLMARK_ANDROGEN_RESPONSE, HALLMARK_MTORC1_SIGNALING, HALLMARK_XENOBIOTIC_METABOLISM, HALLMARK_FATTY_ACID_METABOLISM, HALLMARK_PEROXISOME
ELOVL6	HALLMARK_ADIPOGENESIS, HALLMARK_MTORC1_SIGNALING
ELP1	HALLMARK_P53_PATHWAY
ELP4	HALLMARK_PANCREAS_BETA_CELLS
EMP1	HALLMARK_APOPTOSIS, HALLMARK_IL2_STAT5_SIGNALING, HALLMARK_KRAS_SIGNALING_UP
EMP2	HALLMARK_ESTROGEN_RESPONSE_LATE
EMP3	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION, HALLMARK_INFLAMMATORY_RESPONSE
ENDOD1	HALLMARK_ESTROGEN_RESPONSE_EARLY, HALLMARK_HEME_METABOLISM
ENG	HALLMARK_TGF_BETA_SIGNALING, HALLMARK_KRAS_SIGNALING_UP
ENO1	HALLMARK_HYPOXIA, HALLMARK_MTORC1_SIGNALING, HALLMARK_GLYCOLYSIS
ENO2	HALLMARK_HYPOXIA, HALLMARK_APOPTOSIS, HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION, HALLMARK_FATTY_ACID_METABOLISM, HALLMARK_GLYCOLYSIS, HALLMARK_UV_RESPONSE_UP
ENO3	HALLMARK_HYPOXIA, HALLMARK_MYOGENESIS, HALLMARK_FATTY_ACID_METABOLISM, HALLMARK_IL2_STAT5_SIGNALING
ENPEP	HALLMARK_XENOBIOTIC_METABOLISM
ENPP1	HALLMARK_IL2_STAT5_SIGNALING
ENPP2	HALLMARK_ADIPOGENESIS
ENTPD5	HALLMARK_XENOBIOTIC_METABOLISM
ENTPD7	HALLMARK_KRAS_SIGNALING_DN
EOMES	HALLMARK_IL2_STAT5_SIGNALING
EPB41	HALLMARK_MITOTIC_SPINDLE, HALLMARK_HEME_METABOLISM
EPB41L2	HALLMARK_MITOTIC_SPINDLE, HALLMARK_APICAL_JUNCTION
EPB41L3	HALLMARK_KRAS_SIGNALING_UP
EPB42	HALLMARK_HEME_METABOLISM
EPCAM	HALLMARK_UV_RESPONSE_UP
EPHA2	HALLMARK_XENOBIOTIC_METABOLISM, HALLMARK_P53_PATHWAY
EPHA5	HALLMARK_KRAS_SIGNALING_DN
EPHB2	HALLMARK_KRAS_SIGNALING_UP
